"COMPONENT","STATUS","LOGICAL-CLOCK-TIMESTAMP"
"MotionSensor","motion-detected","83141"
"DoorSensor","false","83144"
"MotionSensor","motion-detected","83150"
"DoorSensor","false","83153"
"MotionSensor","motion-detected","83159"
"DoorSensor","false","83162"
"MotionSensor","motion-detected","83168"
"DoorSensor","false","83171"
"MotionSensor","motion-detected","83177"
"DoorSensor","false","83180"
"MotionSensor","motion-detected","83186"
"DoorSensor","false","83189"
"MotionSensor","motion-detected","83195"
"DoorSensor","false","83198"
"MotionSensor","motion-detected","83204"
"DoorSensor","false","83207"
"MotionSensor","motion-detected","83213"
"DoorSensor","false","83216"
"MotionSensor","motion-detected","83222"
"DoorSensor","false","83225"
"MotionSensor","motion-detected","83231"
"DoorSensor","false","83234"
"MotionSensor","motion-detected","83240"
"DoorSensor","false","83243"
"MotionSensor","motion-detected","83249"
"DoorSensor","false","83252"
"MotionSensor","motion-detected","83258"
"DoorSensor","false","83261"
"MotionSensor","motion-detected","83267"
"DoorSensor","false","83270"
"MotionSensor","motion-detected","83276"
"DoorSensor","false","83279"
"MotionSensor","motion-detected","83285"
"DoorSensor","false","83288"
"MotionSensor","motion-detected","83294"
"DoorSensor","false","83297"
"MotionSensor","motion-detected","83303"
"DoorSensor","false","83306"
"MotionSensor","motion-detected","83312"
"DoorSensor","false","83315"
"MotionSensor","motion-detected","83321"
"DoorSensor","false","83324"
"MotionSensor","motion-detected","83330"
"DoorSensor","false","83333"
"MotionSensor","motion-detected","83339"
"DoorSensor","false","83342"
"MotionSensor","motion-detected","83348"
"DoorSensor","false","83351"
"MotionSensor","motion-detected","83357"
"DoorSensor","false","83360"
"MotionSensor","motion-detected","83366"
"DoorSensor","false","83369"
"MotionSensor","motion-detected","83375"
"DoorSensor","false","83378"
"MotionSensor","motion-detected","83384"
"DoorSensor","false","83387"
"MotionSensor","motion-detected","83393"
"DoorSensor","false","83396"
"MotionSensor","motion-detected","83402"
"DoorSensor","false","83405"
"MotionSensor","motion-detected","83411"
"DoorSensor","false","83414"
"MotionSensor","motion-detected","83420"
"DoorSensor","false","83423"
"MotionSensor","motion-detected","83429"
"DoorSensor","false","83432"
"MotionSensor","motion-detected","83438"
"DoorSensor","false","83441"
"MotionSensor","motion-detected","83447"
"DoorSensor","false","83450"
"MotionSensor","motion-detected","83456"
"DoorSensor","false","83459"
"MotionSensor","motion-detected","83465"
"DoorSensor","false","83468"
"MotionSensor","motion-detected","83474"
"DoorSensor","false","83477"
"MotionSensor","motion-detected","83483"
"DoorSensor","false","83486"
"MotionSensor","motion-detected","83492"
"DoorSensor","false","83495"
"MotionSensor","motion-detected","83501"
"DoorSensor","false","83504"
"MotionSensor","motion-detected","83510"
"DoorSensor","false","83513"
"MotionSensor","motion-detected","83519"
"DoorSensor","false","83522"
"MotionSensor","motion-detected","83528"
"DoorSensor","false","83531"
"MotionSensor","motion-detected","83537"
"DoorSensor","false","83540"
"MotionSensor","motion-detected","83546"
"DoorSensor","false","83549"
"MotionSensor","motion-detected","83555"
"DoorSensor","false","83558"
"MotionSensor","motion-detected","83564"
"DoorSensor","false","83567"
"MotionSensor","motion-detected","83573"
"DoorSensor","false","83576"
"MotionSensor","motion-detected","83582"
"DoorSensor","false","83585"
"MotionSensor","motion-detected","83591"
"DoorSensor","false","83594"
"MotionSensor","motion-detected","83600"
"DoorSensor","false","83603"
"MotionSensor","motion-detected","83609"
"DoorSensor","false","83612"
"MotionSensor","motion-detected","83618"
"DoorSensor","false","83621"
"MotionSensor","motion-detected","83627"
"DoorSensor","false","83630"
"MotionSensor","motion-detected","83636"
"DoorSensor","false","83639"
"MotionSensor","motion-detected","83645"
"DoorSensor","false","83648"
"MotionSensor","motion-detected","83654"
"DoorSensor","false","83657"
"MotionSensor","motion-detected","83663"
"DoorSensor","false","83666"
"MotionSensor","motion-detected","83672"
"DoorSensor","false","83675"
"MotionSensor","motion-detected","83681"
"DoorSensor","false","83684"
"MotionSensor","motion-detected","83690"
"DoorSensor","false","83693"
"MotionSensor","motion-detected","83699"
"DoorSensor","false","83702"
"MotionSensor","motion-detected","83708"
"DoorSensor","false","83711"
"MotionSensor","motion-detected","83717"
"DoorSensor","false","83720"
"MotionSensor","motion-detected","83726"
"DoorSensor","false","83729"
"MotionSensor","motion-detected","83735"
"DoorSensor","false","83738"
"MotionSensor","motion-detected","83744"
"DoorSensor","false","83747"
"MotionSensor","motion-detected","83753"
"DoorSensor","false","83756"
"MotionSensor","motion-detected","83762"
"DoorSensor","false","83765"
"MotionSensor","motion-detected","83771"
"DoorSensor","false","83774"
"MotionSensor","motion-detected","83780"
"DoorSensor","false","83783"
"MotionSensor","motion-detected","83789"
"DoorSensor","false","83792"
"MotionSensor","motion-detected","83798"
"DoorSensor","false","83801"
"MotionSensor","motion-detected","83807"
"DoorSensor","false","83810"
"MotionSensor","motion-detected","83816"
"DoorSensor","false","83819"
"MotionSensor","motion-detected","83825"
"DoorSensor","false","83828"
"MotionSensor","motion-detected","83834"
"DoorSensor","false","83837"
"MotionSensor","motion-detected","83843"
"DoorSensor","false","83846"
"MotionSensor","motion-detected","83852"
"DoorSensor","false","83855"
"MotionSensor","motion-detected","83861"
"DoorSensor","false","83864"
"MotionSensor","motion-detected","83870"
"DoorSensor","false","83873"
"MotionSensor","motion-detected","83879"
"DoorSensor","false","83882"
"MotionSensor","motion-detected","83888"
"DoorSensor","false","83891"
"MotionSensor","motion-detected","83897"
"DoorSensor","false","83900"
"MotionSensor","motion-detected","83906"
"DoorSensor","false","83909"
"MotionSensor","motion-detected","83915"
"DoorSensor","false","83918"
"MotionSensor","motion-detected","83924"
"DoorSensor","false","83927"
"MotionSensor","motion-detected","83933"
"DoorSensor","false","83936"
"MotionSensor","motion-detected","83942"
"DoorSensor","false","83945"
"MotionSensor","motion-detected","83951"
"DoorSensor","false","83954"
"MotionSensor","motion-detected","83960"
"DoorSensor","false","83963"
"MotionSensor","motion-detected","83969"
"DoorSensor","false","83972"
"MotionSensor","motion-detected","83978"
"DoorSensor","false","83981"
"MotionSensor","motion-detected","83987"
"DoorSensor","false","83990"
"MotionSensor","motion-detected","83996"
"DoorSensor","false","83999"
"MotionSensor","motion-detected","84005"
"DoorSensor","false","84008"
"MotionSensor","motion-detected","84014"
"DoorSensor","false","84017"
"MotionSensor","motion-detected","84023"
"DoorSensor","false","84026"
"MotionSensor","motion-detected","84032"
"DoorSensor","false","84035"
"MotionSensor","motion-detected","84041"
"DoorSensor","false","84044"
"MotionSensor","motion-detected","84050"
"DoorSensor","false","84053"
"MotionSensor","motion-detected","84059"
"DoorSensor","false","84062"
"MotionSensor","motion-detected","84068"
"DoorSensor","false","84071"
"MotionSensor","motion-detected","84077"
"DoorSensor","false","84080"
"MotionSensor","motion-detected","84086"
"DoorSensor","false","84089"
"MotionSensor","motion-detected","84095"
"DoorSensor","false","84098"
"MotionSensor","motion-detected","84104"
"DoorSensor","false","84107"
"MotionSensor","motion-detected","84113"
"DoorSensor","false","84116"
"MotionSensor","motion-detected","84122"
"DoorSensor","false","84125"
"MotionSensor","motion-detected","84131"
"DoorSensor","false","84134"
"MotionSensor","motion-detected","84140"
"DoorSensor","false","84143"
"MotionSensor","motion-detected","84149"
"DoorSensor","false","84152"
"MotionSensor","motion-detected","84158"
"DoorSensor","false","84161"
"MotionSensor","motion-detected","84167"
"DoorSensor","false","84170"
"MotionSensor","motion-detected","84176"
"DoorSensor","false","84179"
"MotionSensor","motion-detected","84185"
"DoorSensor","false","84188"
"MotionSensor","motion-detected","84194"
"DoorSensor","false","84197"
"MotionSensor","motion-detected","84203"
"DoorSensor","false","84206"
"MotionSensor","motion-detected","84212"
"DoorSensor","false","84215"
"MotionSensor","motion-detected","84221"
"DoorSensor","false","84224"
"MotionSensor","motion-detected","84230"
"DoorSensor","false","84233"
"MotionSensor","motion-detected","84239"
"DoorSensor","false","84242"
"MotionSensor","motion-detected","84248"
"DoorSensor","false","84251"
"MotionSensor","motion-detected","84257"
"DoorSensor","false","84260"
"MotionSensor","motion-detected","84266"
"DoorSensor","false","84269"
"MotionSensor","motion-detected","84275"
"DoorSensor","false","84278"
"MotionSensor","motion-detected","84284"
"DoorSensor","false","84287"
"MotionSensor","motion-detected","84293"
"DoorSensor","false","84296"
"MotionSensor","motion-detected","84302"
"DoorSensor","false","84305"
"MotionSensor","motion-detected","84311"
"DoorSensor","false","84314"
"MotionSensor","motion-detected","84320"
"DoorSensor","false","84323"
"MotionSensor","motion-detected","84329"
"DoorSensor","false","84332"
"MotionSensor","motion-detected","84338"
"DoorSensor","false","84341"
"MotionSensor","motion-detected","84347"
"DoorSensor","false","84350"
"MotionSensor","motion-detected","84356"
"DoorSensor","false","84359"
"MotionSensor","motion-detected","84365"
"DoorSensor","false","84368"
"MotionSensor","motion-detected","84374"
"DoorSensor","false","84377"
"MotionSensor","motion-detected","84383"
"DoorSensor","false","84386"
"MotionSensor","motion-detected","84392"
"DoorSensor","false","84395"
"MotionSensor","motion-detected","84401"
"DoorSensor","false","84404"
"MotionSensor","motion-detected","84410"
"DoorSensor","false","84413"
"MotionSensor","motion-detected","84419"
"DoorSensor","false","84422"
"MotionSensor","motion-detected","84428"
"DoorSensor","false","84431"
"MotionSensor","motion-detected","84437"
"DoorSensor","false","84440"
"MotionSensor","motion-detected","84446"
"DoorSensor","false","84449"
"MotionSensor","motion-detected","84455"
"DoorSensor","false","84458"
"MotionSensor","motion-detected","84464"
"DoorSensor","false","84467"
"MotionSensor","motion-detected","84473"
"DoorSensor","false","84476"
"MotionSensor","motion-detected","84482"
"DoorSensor","false","84485"
"MotionSensor","motion-detected","84491"
"DoorSensor","false","84494"
"MotionSensor","motion-detected","84500"
"DoorSensor","false","84503"
"MotionSensor","motion-detected","84509"
"DoorSensor","false","84512"
"MotionSensor","motion-detected","84518"
"DoorSensor","false","84521"
"MotionSensor","motion-detected","84527"
"DoorSensor","false","84530"
"MotionSensor","motion-detected","84536"
"DoorSensor","false","84539"
"MotionSensor","motion-detected","84545"
"DoorSensor","false","84548"
"MotionSensor","motion-detected","84554"
"DoorSensor","false","84557"
"MotionSensor","motion-detected","84563"
"DoorSensor","false","84566"
"MotionSensor","motion-detected","84572"
"DoorSensor","false","84575"
"MotionSensor","motion-detected","84581"
"DoorSensor","false","84584"
"MotionSensor","motion-detected","84590"
"DoorSensor","false","84593"
"MotionSensor","motion-detected","84599"
"DoorSensor","false","84602"
"MotionSensor","motion-detected","84608"
"DoorSensor","false","84611"
"MotionSensor","motion-detected","84617"
"DoorSensor","false","84620"
"MotionSensor","motion-detected","84626"
"DoorSensor","false","84629"
"MotionSensor","motion-detected","84635"
"DoorSensor","false","84638"
"MotionSensor","motion-detected","84644"
"DoorSensor","false","84647"
"MotionSensor","motion-detected","84653"
"DoorSensor","false","84656"
"MotionSensor","motion-detected","84662"
"DoorSensor","false","84665"
"MotionSensor","motion-detected","84671"
"DoorSensor","false","84674"
"MotionSensor","motion-detected","84680"
"DoorSensor","false","84683"
"MotionSensor","motion-detected","84689"
"DoorSensor","false","84692"
"MotionSensor","motion-detected","84698"
"DoorSensor","false","84701"
"MotionSensor","motion-detected","84707"
"DoorSensor","false","84710"
"MotionSensor","motion-detected","84716"
"DoorSensor","false","84719"
"MotionSensor","motion-detected","84725"
"DoorSensor","false","84728"
"MotionSensor","motion-detected","84734"
"DoorSensor","false","84737"
"MotionSensor","motion-detected","84743"
"DoorSensor","false","84746"
"MotionSensor","motion-detected","84752"
"DoorSensor","false","84755"
"MotionSensor","motion-detected","84761"
"DoorSensor","false","84764"
"MotionSensor","motion-detected","84770"
"DoorSensor","false","84773"
"MotionSensor","motion-detected","84779"
"DoorSensor","false","84782"
"MotionSensor","motion-detected","84788"
"DoorSensor","false","84791"
"MotionSensor","motion-detected","84797"
"DoorSensor","false","84800"
"MotionSensor","motion-detected","84806"
"DoorSensor","false","84809"
"MotionSensor","motion-detected","84815"
"DoorSensor","false","84818"
"MotionSensor","motion-detected","84824"
"DoorSensor","false","84827"
"MotionSensor","motion-detected","84833"
"DoorSensor","false","84836"
"MotionSensor","motion-detected","84842"
"DoorSensor","false","84845"
"MotionSensor","motion-detected","84851"
"DoorSensor","false","84854"
"MotionSensor","motion-detected","84860"
"DoorSensor","false","84863"
"MotionSensor","motion-detected","84869"
"DoorSensor","false","84872"
"MotionSensor","motion-detected","84878"
"DoorSensor","false","84881"
"MotionSensor","motion-detected","84887"
"DoorSensor","false","84890"
"MotionSensor","motion-detected","84896"
"DoorSensor","false","84899"
"MotionSensor","motion-detected","84905"
"DoorSensor","false","84908"
"MotionSensor","motion-detected","84914"
"DoorSensor","false","84917"
"MotionSensor","motion-detected","84923"
"DoorSensor","false","84926"
"MotionSensor","motion-detected","84932"
"DoorSensor","false","84935"
"MotionSensor","motion-detected","84941"
"DoorSensor","false","84944"
"MotionSensor","motion-detected","84950"
"DoorSensor","false","84953"
"MotionSensor","motion-detected","84959"
"DoorSensor","false","84962"
"MotionSensor","motion-detected","84968"
"DoorSensor","false","84971"
"MotionSensor","motion-detected","84977"
"DoorSensor","false","84980"
"MotionSensor","motion-detected","84986"
"DoorSensor","false","84989"
"MotionSensor","motion-detected","84995"
"DoorSensor","false","84998"
